,#1,#2,#3,#4,#5,#6,#7,#8
3192,Design & Anal-Manufact Sys,EGR,612,699,015,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3193,MECHANICAL ENGINEERING,EGR,612,699,016,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3194,MECHANICAL ENGINEERING,EGR,612,699,028,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3195,MECHANICAL ENGINEERING,EGR,612,699,041,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3196,MECHANICAL ENGINEERING,EGR,612,699,056,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3197,MECHANICAL ENGINEERING,EGR,612,699,057,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3198,MECHANICAL ENGINEERING,EGR,612,699,066,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3199,MECHANICAL ENGINEERING,EGR,612,699,093,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3200,MECHANICAL ENGINEERING,EGR,612,699,166,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3201,MECHANICAL ENGINEERING,EGR,612,699,215,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3202,Grad Cooperative Educ Program,EGR,612,702,001,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3203,Advanced Composite Material,EGR,612,708,003,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3204,Advanced Composite Material,EGR,612,718,001,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3205,Advanced Composite Material,EGR,612,718,003,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3206,Advanced Robotics,EGR,612,739,003,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3207,Advanced Vibrations,EGR,612,740,001,21,3.929,"[85.7, 14.3, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3208,Adv Comp Ctrl-Machines&Proc,EGR,612,747,003,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3209,Design-Mech Elements & Sys,EGR,612,748,001,21,3.929,"[85.7, 14.3, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3210,"Friction, Lubrication &Wear",EGR,612,753,001,12,3.792,"[75.0, 8.3, 16.7, None, None, None, None, None, None, None, None, None, None, None, None]"
3211,Chem Kinetics-Combust Sys,EGR,612,774,001,13,3.538,"[30.8, 46.2, 23.1, None, None, None, None, None, None, None, None, None, None, None, None]"
3212,Chem Kinetics-Combust Sys,EGR,612,790,004,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3213,Chem Kinetics-Combust Sys,EGR,612,790,005,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3214,Chem Kinetics-Combust Sys,EGR,612,790,007,11,,"[None, None, None, None, None, None, None, 9.1, None, None, None, 90.9, None, None, None]"
3215,Chem Kinetics-Combust Sys,EGR,612,790,012,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3216,Chem Kinetics-Combust Sys,EGR,612,790,015,6,,"[None, None, None, None, None, None, None, 100.0, None, None, None, None, None, None, None]"
3217,Chem Kinetics-Combust Sys,EGR,612,790,016,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3218,Chem Kinetics-Combust Sys,EGR,612,790,022,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3219,Chem Kinetics-Combust Sys,EGR,612,790,024,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3220,Chem Kinetics-Combust Sys,EGR,612,790,027,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3221,Chem Kinetics-Combust Sys,EGR,612,790,028,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3222,Chem Kinetics-Combust Sys,EGR,612,790,035,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3223,Chem Kinetics-Combust Sys,EGR,612,790,042,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3224,Chem Kinetics-Combust Sys,EGR,612,790,045,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3225,Chem Kinetics-Combust Sys,EGR,612,790,046,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3226,Chem Kinetics-Combust Sys,EGR,612,790,047,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3227,Chem Kinetics-Combust Sys,EGR,612,790,051,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3228,Chem Kinetics-Combust Sys,EGR,612,790,054,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3229,Chem Kinetics-Combust Sys,EGR,612,790,057,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3230,Chem Kinetics-Combust Sys,EGR,612,790,066,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3231,Chem Kinetics-Combust Sys,EGR,612,790,068,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3232,Chem Kinetics-Combust Sys,EGR,612,790,069,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3233,Chem Kinetics-Combust Sys,EGR,612,790,070,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3234,Chem Kinetics-Combust Sys,EGR,612,790,073,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3235,MECHANICAL ENGINEERING,EGR,612,790,092,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3236,MECHANICAL ENGINEERING,EGR,612,790,093,7,,"[None, None, None, None, None, None, None, 100.0, None, None, None, None, None, None, None]"
3237,MECHANICAL ENGINEERING,EGR,612,790,095,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3238,MECHANICAL ENGINEERING,EGR,612,790,107,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3239,Master's Research & Thesis,EGR,612,890,004,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3240,Master's Research & Thesis,EGR,612,890,007,11,,"[None, None, None, None, None, None, None, None, None, None, None, 100.0, None, None, None]"
3241,Master's Research & Thesis,EGR,612,890,015,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3242,Master's Research & Thesis,EGR,612,890,016,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3243,Master's Research & Thesis,EGR,612,890,020,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3244,Master's Research & Thesis,EGR,612,890,022,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3245,Master's Research & Thesis,EGR,612,890,027,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3246,Master's Research & Thesis,EGR,612,890,028,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3247,Master's Research & Thesis,EGR,612,890,033,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3248,Master's Research & Thesis,EGR,612,890,034,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3249,Master's Research & Thesis,EGR,612,890,035,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3250,Master's Research & Thesis,EGR,612,890,039,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3251,Master's Research & Thesis,EGR,612,890,042,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3252,Master's Research & Thesis,EGR,612,890,045,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3253,Master's Research & Thesis,EGR,612,890,047,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3254,Master's Research & Thesis,EGR,612,890,049,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3255,Master's Research & Thesis,EGR,612,890,051,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3256,Master's Research & Thesis,EGR,612,890,053,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3257,Master's Research & Thesis,EGR,612,890,054,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3258,Master's Research & Thesis,EGR,612,890,056,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3259,Master's Research & Thesis,EGR,612,890,057,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3260,Master's Research & Thesis,EGR,612,890,066,6,,"[None, None, None, None, None, None, None, None, None, None, None, 100.0, None, None, None]"
3261,Master's Research & Thesis,EGR,612,890,068,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3262,Master's Research & Thesis,EGR,612,890,070,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3263,Master's Research & Thesis,EGR,612,890,073,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3264,Master's Research & Thesis,EGR,612,890,087,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3265,Master's Research & Thesis,EGR,612,890,092,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3266,Master's Research & Thesis,EGR,612,890,093,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3267,Graduate Seminar,EGR,612,903,001,54,3.991,"[98.1, 1.9, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3268,Graduate Seminar,EGR,612,990,004,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3269,Graduate Seminar,EGR,612,990,005,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3270,Graduate Seminar,EGR,612,990,007,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3271,Graduate Seminar,EGR,612,990,015,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3272,Graduate Seminar,EGR,612,990,019,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3273,Graduate Seminar,EGR,612,990,028,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3274,Graduate Seminar,EGR,612,990,039,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3275,Graduate Seminar,EGR,612,990,042,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3276,Graduate Seminar,EGR,612,990,046,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3277,Graduate Seminar,EGR,612,990,047,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3278,MECHANICAL ENGINEERING,EGR,612,990,051,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3279,MECHANICAL ENGINEERING,EGR,612,990,053,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3280,MECHANICAL ENGINEERING,EGR,612,990,054,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3281,MECHANICAL ENGINEERING,EGR,612,990,056,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3282,MECHANICAL ENGINEERING,EGR,612,990,062,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3283,MECHANICAL ENGINEERING,EGR,612,990,066,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3284,MECHANICAL ENGINEERING,EGR,612,990,068,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3285,MECHANICAL ENGINEERING,EGR,612,990,070,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3286,MECHANICAL ENGINEERING,EGR,612,990,073,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3287,MECHANICAL ENGINEERING,EGR,612,990,092,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3288,Cooperative Education Prog,EGR,636,1,001,6,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3289,Transport Phenom-Materials,EGR,636,331,001,47,2.967,"[17.0, 17.0, 34.0, 10.6, 14.9, 4.3, None, None, None, None, None, None, 2.1, None, None]"
3290,Microprocessing-Materials,EGR,636,333,001,38,3.684,"[63.2, 18.4, 10.5, 7.9, None, None, None, None, None, None, None, None, None, None, None]"
3291,Intro to Materials Science,EGR,636,350,001,184,3.606,"[47.8, 32.6, 16.8, 1.6, None, 0.5, 0.5, None, None, None, None, None, None, None, None]"
3292,Transformation of Solids,EGR,636,352,001,56,3.116,"[16.1, 17.9, 48.2, 12.5, 3.6, 1.8, None, None, None, None, None, None, None, None, None]"
3293,Materials Laboratory II,EGR,636,361,001,56,3.241,"[28.6, 25.0, 23.2, 12.5, 10.7, None, None, None, None, None, None, None, None, None, None]"
3294,Special Topics in Mat Sci&Engr,EGR,636,401,001,12,3.583,"[25.0, 66.7, 8.3, None, None, None, None, None, None, None, None, None, None, None, None]"
3295,Polymeric Materials,EGR,636,421,001,47,3.521,"[34.0, 44.7, 14.9, 4.3, 2.1, None, None, None, None, None, None, None, None, None, None]"
3296,Principles of Corrosion,EGR,636,433,001,30,3.283,"[43.3, 16.7, 20.0, 6.7, 10.0, None, 3.3, None, None, None, None, None, None, None, None]"
3297,Welding Metallurgy,EGR,636,462,001,20,3.35,"[20.0, 40.0, 35.0, None, 5.0, None, None, None, None, None, None, None, None, None, None]"
3298,Capstone Project II,EGR,636,471,001,41,3.875,"[75.6, 19.5, 2.4, None, None, None, None, None, None, None, None, None, 2.4, None, None]"
3299,Rock Mechanics,EGR,636,474,002,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3300,Thermodynamics of Solids,EGR,636,530,001,17,3.265,"[47.1, 11.8, 17.6, 17.6, None, None, 5.9, None, None, None, None, None, None, None, None]"
3301,Nanomaterials & Nanotechnology,EGR,636,553,001,33,3.719,"[57.6, 24.2, 15.2, None, None, None, None, None, None, None, None, None, None, None, 3.0]"
3302,Nanomaterials & Nanotechnology,EGR,636,699,001,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3303,Nanomaterials & Nanotechnology,EGR,636,699,003,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3304,Nanomaterials & Nanotechnology,EGR,636,699,004,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3305,Nanomaterials & Nanotechnology,EGR,636,699,005,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
3306,Nanomaterials & Nanotechnology,EGR,636,699,006,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
