,#1,#2,#3,#4,#5,#6,#7,#8
8662,Individualized 4th Yr Clerk,MED,814,922,007,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8663,Individualized 4th Yr Clerk,MED,814,922,042,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8664,Individualized 4th Yr Clerk,MED,814,922,043,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8665,PsychCons&OutptClerk-CSC/VA,MED,814,925,041,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8666,PsychCons&OutptClerk-CSC/VA,MED,814,925,042,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8667,PsychCons&OutptClerk-CSC/VA,MED,814,925,043,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8668,Community Psy Clerk-CSC/MHC,MED,814,930,042,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8669,Community Psy Clerk-CSC/MHC,MED,814,930,043,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8670,Community Psy Clerk-CSC/MHC,MED,814,930,045,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8671,Directed Study,MED,832,699,223,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8672,Directed Study,MED,832,813,001,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8673,Directed Study,MED,832,813,010,7,3.357,"[None, 71.4, 28.6, None, None, None, None, None, None, None, None, None, None, None, None]"
8674,Indep Rdg & Rsch-4th Yr Med,MED,832,910,083,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8675,Indep Rdg & Rsch-4th Yr Med,MED,832,920,006,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8676,Indep Rdg & Rsch-4th Yr Med,MED,832,920,009,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8677,Indep Rdg & Rsch-4th Yr Med,MED,832,920,010,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8678,Indep Rdg & Rsch-4th Yr Med,MED,832,920,043,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8679,Indep Rdg & Rsch-4th Yr Med,MED,832,920,045,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8680,Independent Study,MED,840,699,040,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8681,Independent Study,MED,840,920,008,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8682,Independent Study,MED,840,920,010,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8683,SENIOR MEDICAL PROGRAM,MED,882,812,001,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8684,SENIOR MEDICAL PROGRAM,MED,882,812,042,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8685,SENIOR MEDICAL PROGRAM,MED,882,812,081,28,3.352,"[14.3, 42.9, 35.7, 3.6, None, None, None, None, None, None, None, None, 3.6, None, None]"
8686,SENIOR MEDICAL PROGRAM,MED,882,812,082,29,3.431,"[20.7, 44.8, 34.5, None, None, None, None, None, None, None, None, None, None, None, None]"
8687,SENIOR MEDICAL PROGRAM,MED,882,840,062,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8688,SENIOR MEDICAL PROGRAM,MED,882,840,063,11,3.864,"[72.7, 27.3, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8689,Preceptorship-Ashland,MED,882,852,063,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8690,Preceptorship-Ashland,MED,882,853,062,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8691,Preceptorship-Ashland,MED,882,853,063,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8692,Preceptorship-Beloit,MED,882,854,063,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8693,Preceptorship-Blk Riv Falls,MED,882,855,063,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8694,Preceptorship-Green Bay,MED,882,858,063,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8695,Preceptorship-Green Bay,MED,882,860,061,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8696,Preceptorship-Green Bay,MED,882,860,063,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8697,Preceptorship-LaCrosse,MED,882,862,062,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8698,Preceptorship-LaCrosse,MED,882,862,063,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8699,Preceptorship-Milwaukee,MED,882,863,063,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8700,Preceptorship-Milwaukee,MED,882,868,061,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8701,Preceptorship-Milwaukee,MED,882,868,063,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8702,Preceptorship-Viroqua,MED,882,870,063,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8703,Preceptorship-Reedsburg,MED,882,883,063,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8704,Preceptorship-Reedsburg,MED,882,922,041,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8705,Preceptorship-Reedsburg,MED,882,922,042,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8706,Extramur Elect-Family Med,MED,882,924,041,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8707,Extramur Elect-Family Med,MED,882,924,042,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8708,Extramur Elect-Family Med,MED,882,924,043,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8709,Extramur Elect-Family Med,MED,882,924,044,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8710,Extramur Elect-Family Med,MED,882,924,045,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8711,Extramur Elect-Neurology,MED,882,925,042,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8712,Extramur Elect-Obstet & Gyn,MED,882,926,042,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8713,Extramur Elect-Obstet & Gyn,MED,882,927,005,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8714,Extramur Elect-Obstet & Gyn,MED,882,927,043,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8715,Extramur Elect-Pathology,MED,882,928,044,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8716,Extramur Elect-Pathology,MED,882,929,002,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8717,SENIOR MEDICAL PROGRAM,MED,882,929,041,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8718,SENIOR MEDICAL PROGRAM,MED,882,929,042,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8719,Extramur Elect-Pediatrics,MED,882,931,043,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8720,Extramur Elect-Pediatrics,MED,882,931,045,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8721,Extramur Elect-Psychiatry,MED,882,934,041,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8722,Extramur Elect-Psychiatry,MED,882,934,042,11,3.779,"[54.5, 45.5, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8723,Extramur Elect-Psychiatry,MED,882,934,044,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8724,Extramur Elect-Psychiatry,MED,882,934,045,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8725,Extramur Elect-Surgery,MED,882,936,005,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8726,Extramur Elect-Surgery,MED,882,936,042,8,3.75,"[62.5, 25.0, 12.5, None, None, None, None, None, None, None, None, None, None, None, None]"
8727,Extramur Elect-Surgery,MED,882,936,043,10,3.722,"[40.0, 50.0, None, None, None, None, None, None, None, None, None, None, None, None, 10.0]"
8728,Extramur Elect-Surgery,MED,882,936,044,7,3.643,"[28.6, 71.4, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8729,Extramur Elec-Emergency Med,MED,882,937,043,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8730,Extramur Elec-Emergency Med,MED,882,937,044,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8731,TRIUMPH II: Milwaukee,MED,882,953,010,16,,"[None, None, None, None, None, None, None, 100.0, None, None, None, None, None, None, None]"
8732,TRIUMPH III: Leadership,MED,882,955,044,15,,"[None, None, None, None, None, None, None, 100.0, None, None, None, None, None, None, None]"
8733,SURGERY,MED,936,699,046,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8734,SURGERY,MED,936,699,050,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8735,SURGERY,MED,936,699,052,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8736,SURGERY,MED,936,699,102,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8737,SURGERY,MED,936,699,113,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8738,SURGERY,MED,936,699,116,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8739,SURGERY,MED,936,699,118,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8740,SURGERY,MED,936,699,133,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8741,SURGERY,MED,936,699,141,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8742,SURGERY,MED,936,699,143,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8743,SURGERY,MED,936,699,146,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8744,SURGERY,MED,936,699,148,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8745,SURGERY,MED,936,699,150,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8746,SURGERY,MED,936,699,155,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8747,SURGERY,MED,936,699,157,3,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8748,SURGERY,MED,936,699,160,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8749,SURGERY,MED,936,699,164,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8750,SURGERY,MED,936,699,166,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8751,SURGERY,MED,936,699,170,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8752,SURGERY,MED,936,699,171,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8753,SURGERY,MED,936,699,173,6,4.0,"[100.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8754,SURGERY,MED,936,699,174,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8755,SURGERY,MED,936,699,176,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8756,SURGERY,MED,936,699,177,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8757,Independent Study,MED,936,812,041,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8758,Independent Study,MED,936,812,081,31,3.274,"[19.4, 16.1, 64.5, None, None, None, None, None, None, None, None, None, None, None, None]"
8759,Independent Study,MED,936,812,082,34,3.333,"[23.5, 17.6, 55.9, None, None, None, None, None, None, None, None, None, 2.9, None, None]"
8760,Third Year Surgery,MED,936,910,005,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8761,Third Year Surgery,MED,936,910,006,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8762,Indep Rdg & Rsch-4th Yr Med,MED,936,919,012,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8763,Indep Rdg & Rsch-4th Yr Med,MED,936,919,042,2,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8764,Indep Rdg & Rsch-4th Yr Med,MED,936,919,046,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8765,Individualized 4th Yr Clerk,MED,936,920,041,4,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8766,Individualized 4th Yr Clerk,MED,936,920,043,5,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8767,Gen Surgery Clerkship-CSC,MED,936,921,001,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8768,Gen Surgery Clerkship-CSC,MED,936,921,002,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
8769,Gen Surgery Clerkship-CSC,MED,936,921,007,1,,"[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]"
